id,kind,title,vibe,palette,control_a,control_b,control_c,intensity,prompt,tags,license
gen-tattoo-191,tattoo,Glass Circuit Flash,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,5,"Draw Glass Circuit Flash as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-192,tattoo,Wild Archive Oath,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,6,"Draw Wild Archive Oath as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-193,tattoo,Soft Pulse Flash,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,7,"Draw Soft Pulse Flash as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-194,tattoo,Static Crest Oath,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,8,"Draw Static Crest Oath as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-195,tattoo,Golden Shrine Flash,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,9,"Draw Golden Shrine Flash as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
gen-tattoo-196,tattoo,Ink Mirror Oath,shoulder botanical flash with crescent movement,auroraInk,botanical,shoulder,crescent,10,"Draw Ink Mirror Oath as a tattoo concept for the shoulder, using botanical symbolism, crescent flow, clean stencil lines, and readable negative space.","tattoo,botanical,shoulder,crescent",Original free-to-use generated seed
gen-tattoo-197,tattoo,Rainlit Bloom Flash,ankle celestial flash with vertical movement,monoStencil,celestial,ankle,vertical,4,"Draw Rainlit Bloom Flash as a tattoo concept for the ankle, using celestial symbolism, vertical flow, clean stencil lines, and readable negative space.","tattoo,celestial,ankle,vertical",Original free-to-use generated seed
gen-tattoo-198,tattoo,Signal Glyph Oath,forearm mythic flash with band movement,mossFlame,mythic,forearm,band,5,"Draw Signal Glyph Oath as a tattoo concept for the forearm, using mythic symbolism, band flow, clean stencil lines, and readable negative space.","tattoo,mythic,forearm,band",Original free-to-use generated seed
gen-tattoo-199,tattoo,Mythic Relic Flash,spine geometric flash with spiral movement,velvetSignal,geometric,spine,spiral,6,"Draw Mythic Relic Flash as a tattoo concept for the spine, using geometric symbolism, spiral flow, clean stencil lines, and readable negative space.","tattoo,geometric,spine,spiral",Original free-to-use generated seed
gen-tattoo-200,tattoo,Bright Ember Oath,sternum wave flash with crest movement,citrusCircuit,wave,sternum,crest,7,"Draw Bright Ember Oath as a tattoo concept for the sternum, using wave symbolism, crest flow, clean stencil lines, and readable negative space.","tattoo,wave,sternum,crest",Original free-to-use generated seed
