id,kind,title,vibe,palette,control_a,control_b,control_c,intensity,prompt,tags,license
gen-icon-181,icon,Prismatic Orchard Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Prismatic Orchard Icon for a compact creative tool,7,"Design Prismatic Orchard Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-182,icon,Velvet Map Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Velvet Map Icon for a compact creative tool,8,"Design Velvet Map Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-183,icon,Neon Harbor Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Neon Harbor Icon for a compact creative tool,9,"Design Neon Harbor Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-184,icon,Quiet Portal Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Quiet Portal Icon for a compact creative tool,10,"Design Quiet Portal Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-185,icon,Chrome Pulse Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Chrome Pulse Icon for a compact creative tool,3,"Design Chrome Pulse Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-186,icon,Solar Mirror Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Solar Mirror Icon for a compact creative tool,4,"Design Solar Mirror Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-187,icon,Midnight Relic Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Midnight Relic Icon for a compact creative tool,5,"Design Midnight Relic Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-188,icon,Paper Lantern Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Paper Lantern Icon for a compact creative tool,6,"Design Paper Lantern Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-189,icon,Electric Garden Icon,album-cover color study app mark,auroraInk,botanical,stars,Electric Garden Icon for a compact creative tool,7,"Design Electric Garden Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-190,icon,Lunar Compass Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Lunar Compass Icon for a compact creative tool,8,"Design Lunar Compass Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-191,icon,Glass Circuit Icon,gallery-card composition app mark,velvetSignal,orbital,ribbons,Glass Circuit Icon for a compact creative tool,9,"Design Glass Circuit Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-192,icon,Wild Crest Icon,dreamy editorial spread app mark,mossFlame,crystal,sparks,Wild Crest Icon for a compact creative tool,10,"Design Wild Crest Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-193,icon,Soft Bloom Icon,high-contrast visual identity mood app mark,monoStencil,mask,glyphs,Soft Bloom Icon for a compact creative tool,3,"Design Soft Bloom Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-194,icon,Static Ember Icon,handmade flash sheet app mark,auroraInk,botanical,stars,Static Ember Icon for a compact creative tool,4,"Design Static Ember Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-195,icon,Golden Wave Icon,digital mural fragment app mark,citrusCircuit,signal,petals,Golden Wave Icon for a compact creative tool,5,"Design Golden Wave Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
gen-icon-196,icon,Ink Engine Icon,ritual object study app mark,velvetSignal,orbital,ribbons,Ink Engine Icon for a compact creative tool,6,"Design Ink Engine Icon as a crisp app icon with a readable silhouette, orbital core, ribbons detail, and strong contrast at small sizes.","icon,app,orbital,ribbons,velvetSignal",Original free-to-use generated seed
gen-icon-197,icon,Rainlit Ribbon Icon,street-sticker concept app mark,mossFlame,crystal,sparks,Rainlit Ribbon Icon for a compact creative tool,7,"Design Rainlit Ribbon Icon as a crisp app icon with a readable silhouette, crystal core, sparks detail, and strong contrast at small sizes.","icon,app,crystal,sparks,mossFlame",Original free-to-use generated seed
gen-icon-198,icon,Signal Archive Icon,poster-ready studio wall app mark,monoStencil,mask,glyphs,Signal Archive Icon for a compact creative tool,8,"Design Signal Archive Icon as a crisp app icon with a readable silhouette, mask core, glyphs detail, and strong contrast at small sizes.","icon,app,mask,glyphs,monoStencil",Original free-to-use generated seed
gen-icon-199,icon,Mythic Shrine Icon,album-cover color study app mark,auroraInk,botanical,stars,Mythic Shrine Icon for a compact creative tool,9,"Design Mythic Shrine Icon as a crisp app icon with a readable silhouette, botanical core, stars detail, and strong contrast at small sizes.","icon,app,botanical,stars,auroraInk",Original free-to-use generated seed
gen-icon-200,icon,Bright Glyph Icon,sketchbook remix plate app mark,citrusCircuit,signal,petals,Bright Glyph Icon for a compact creative tool,10,"Design Bright Glyph Icon as a crisp app icon with a readable silhouette, signal core, petals detail, and strong contrast at small sizes.","icon,app,signal,petals,citrusCircuit",Original free-to-use generated seed
