id,kind,title,vibe,palette,control_a,control_b,control_c,intensity,prompt,tags,license
gen-comic-179,comic,Ink Relay Ribbon: Glass Issue,street comic page with grid layout,citrusCircuit,grid,street,Ink Relay Ribbon,7,Stage Ink Relay Ribbon: Glass Issue as a grid comic composition where Ink Relay Ribbon hits a street turning point with readable captions and bold motion.,"comic,grid,street,citrusCircuit",Original free-to-use generated seed
gen-comic-180,comic,Glyph Ryder Garden: Ink Issue,cosmic comic page with poster layout,mossFlame,poster,cosmic,Glyph Ryder Garden,8,Stage Glyph Ryder Garden: Ink Issue as a poster comic composition where Glyph Ryder Garden hits a cosmic turning point with readable captions and bold motion.,"comic,poster,cosmic,mossFlame",Original free-to-use generated seed
gen-comic-181,comic,Captain Color Orchard: Prismatic Issue,mystic comic page with three layout,auroraInk,three,mystic,Captain Color Orchard,9,Stage Captain Color Orchard: Prismatic Issue as a three comic composition where Captain Color Orchard hits a mystic turning point with readable captions and bold motion.,"comic,three,mystic,auroraInk",Original free-to-use generated seed
gen-comic-182,comic,Mira Static Bloom: Solar Issue,neon comic page with splash layout,velvetSignal,splash,neon,Mira Static Bloom,10,Stage Mira Static Bloom: Solar Issue as a splash comic composition where Mira Static Bloom hits a neon turning point with readable captions and bold motion.,"comic,splash,neon,velvetSignal",Original free-to-use generated seed
gen-comic-183,comic,Orbit Vale Pulse: Glass Issue,street comic page with grid layout,monoStencil,grid,street,Orbit Vale Pulse,4,Stage Orbit Vale Pulse: Glass Issue as a grid comic composition where Orbit Vale Pulse hits a street turning point with readable captions and bold motion.,"comic,grid,street,monoStencil",Original free-to-use generated seed
gen-comic-184,comic,Juno Flash Ribbon: Ink Issue,cosmic comic page with poster layout,citrusCircuit,poster,cosmic,Juno Flash Ribbon,5,Stage Juno Flash Ribbon: Ink Issue as a poster comic composition where Juno Flash Ribbon hits a cosmic turning point with readable captions and bold motion.,"comic,poster,cosmic,citrusCircuit",Original free-to-use generated seed
gen-comic-185,comic,Pixel Nova Garden: Prismatic Issue,mystic comic page with three layout,mossFlame,three,mystic,Pixel Nova Garden,6,Stage Pixel Nova Garden: Prismatic Issue as a three comic composition where Pixel Nova Garden hits a mystic turning point with readable captions and bold motion.,"comic,three,mystic,mossFlame",Original free-to-use generated seed
gen-comic-186,comic,Vera Volt Orchard: Solar Issue,neon comic page with splash layout,auroraInk,splash,neon,Vera Volt Orchard,7,Stage Vera Volt Orchard: Solar Issue as a splash comic composition where Vera Volt Orchard hits a neon turning point with readable captions and bold motion.,"comic,splash,neon,auroraInk",Original free-to-use generated seed
gen-comic-187,comic,Ink Relay Bloom: Glass Issue,street comic page with grid layout,velvetSignal,grid,street,Ink Relay Bloom,8,Stage Ink Relay Bloom: Glass Issue as a grid comic composition where Ink Relay Bloom hits a street turning point with readable captions and bold motion.,"comic,grid,street,velvetSignal",Original free-to-use generated seed
gen-comic-188,comic,Glyph Ryder Pulse: Ink Issue,cosmic comic page with poster layout,monoStencil,poster,cosmic,Glyph Ryder Pulse,9,Stage Glyph Ryder Pulse: Ink Issue as a poster comic composition where Glyph Ryder Pulse hits a cosmic turning point with readable captions and bold motion.,"comic,poster,cosmic,monoStencil",Original free-to-use generated seed
gen-comic-189,comic,Captain Color Ribbon: Prismatic Issue,mystic comic page with three layout,citrusCircuit,three,mystic,Captain Color Ribbon,10,Stage Captain Color Ribbon: Prismatic Issue as a three comic composition where Captain Color Ribbon hits a mystic turning point with readable captions and bold motion.,"comic,three,mystic,citrusCircuit",Original free-to-use generated seed
gen-comic-190,comic,Mira Static Garden: Solar Issue,neon comic page with splash layout,mossFlame,splash,neon,Mira Static Garden,4,Stage Mira Static Garden: Solar Issue as a splash comic composition where Mira Static Garden hits a neon turning point with readable captions and bold motion.,"comic,splash,neon,mossFlame",Original free-to-use generated seed
gen-comic-191,comic,Orbit Vale Orchard: Glass Issue,street comic page with grid layout,auroraInk,grid,street,Orbit Vale Orchard,5,Stage Orbit Vale Orchard: Glass Issue as a grid comic composition where Orbit Vale Orchard hits a street turning point with readable captions and bold motion.,"comic,grid,street,auroraInk",Original free-to-use generated seed
gen-comic-192,comic,Juno Flash Bloom: Ink Issue,cosmic comic page with poster layout,velvetSignal,poster,cosmic,Juno Flash Bloom,6,Stage Juno Flash Bloom: Ink Issue as a poster comic composition where Juno Flash Bloom hits a cosmic turning point with readable captions and bold motion.,"comic,poster,cosmic,velvetSignal",Original free-to-use generated seed
gen-comic-193,comic,Pixel Nova Pulse: Prismatic Issue,mystic comic page with three layout,monoStencil,three,mystic,Pixel Nova Pulse,7,Stage Pixel Nova Pulse: Prismatic Issue as a three comic composition where Pixel Nova Pulse hits a mystic turning point with readable captions and bold motion.,"comic,three,mystic,monoStencil",Original free-to-use generated seed
gen-comic-194,comic,Vera Volt Ribbon: Solar Issue,neon comic page with splash layout,citrusCircuit,splash,neon,Vera Volt Ribbon,8,Stage Vera Volt Ribbon: Solar Issue as a splash comic composition where Vera Volt Ribbon hits a neon turning point with readable captions and bold motion.,"comic,splash,neon,citrusCircuit",Original free-to-use generated seed
gen-comic-195,comic,Ink Relay Garden: Glass Issue,street comic page with grid layout,mossFlame,grid,street,Ink Relay Garden,9,Stage Ink Relay Garden: Glass Issue as a grid comic composition where Ink Relay Garden hits a street turning point with readable captions and bold motion.,"comic,grid,street,mossFlame",Original free-to-use generated seed
gen-comic-196,comic,Glyph Ryder Orchard: Ink Issue,cosmic comic page with poster layout,auroraInk,poster,cosmic,Glyph Ryder Orchard,10,Stage Glyph Ryder Orchard: Ink Issue as a poster comic composition where Glyph Ryder Orchard hits a cosmic turning point with readable captions and bold motion.,"comic,poster,cosmic,auroraInk",Original free-to-use generated seed
gen-comic-197,comic,Captain Color Bloom: Prismatic Issue,mystic comic page with three layout,velvetSignal,three,mystic,Captain Color Bloom,4,Stage Captain Color Bloom: Prismatic Issue as a three comic composition where Captain Color Bloom hits a mystic turning point with readable captions and bold motion.,"comic,three,mystic,velvetSignal",Original free-to-use generated seed
gen-comic-198,comic,Mira Static Pulse: Solar Issue,neon comic page with splash layout,monoStencil,splash,neon,Mira Static Pulse,5,Stage Mira Static Pulse: Solar Issue as a splash comic composition where Mira Static Pulse hits a neon turning point with readable captions and bold motion.,"comic,splash,neon,monoStencil",Original free-to-use generated seed
gen-comic-199,comic,Orbit Vale Ribbon: Glass Issue,street comic page with grid layout,citrusCircuit,grid,street,Orbit Vale Ribbon,6,Stage Orbit Vale Ribbon: Glass Issue as a grid comic composition where Orbit Vale Ribbon hits a street turning point with readable captions and bold motion.,"comic,grid,street,citrusCircuit",Original free-to-use generated seed
gen-comic-200,comic,Juno Flash Garden: Ink Issue,cosmic comic page with poster layout,mossFlame,poster,cosmic,Juno Flash Garden,7,Stage Juno Flash Garden: Ink Issue as a poster comic composition where Juno Flash Garden hits a cosmic turning point with readable captions and bold motion.,"comic,poster,cosmic,mossFlame",Original free-to-use generated seed
